"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","6","Millions","2015","2015",450498.4,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","6","Millions","2015","2015",451940.2,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","6","Millions","2015","2015",457929.3,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","6","Millions","2015","2015",451413.3,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","6","Millions","2015","2015",452316.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","6","Millions","2015","2015",452863.8,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","6","Millions","2015","2015",452328.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","6","Millions","2015","2015",449002.7,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","6","Millions","2015","2015",455361.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","6","Millions","2015","2015",454894.3,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","6","Millions","2015","2015",456985.4,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","6","Millions","2015","2015",460108.7,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","6","Millions","2015","2015",463980.6,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","6","Millions","2015","2015",467744.9,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","6","Millions","2015","2015",471164.5,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","6","Millions","2015","2015",474760.9,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","6","Millions","2015","2015",481447.4,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","6","Millions","2015","2015",486239.8,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","6","Millions","2015","2015",493021.4,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","6","Millions","2015","2015",496742.2,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","USD","US Dollar","6","Millions","2015","2015",496199.9,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","USD","US Dollar","6","Millions","2015","2015",496648.4,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","USD","US Dollar","6","Millions","2015","2015",498147.8,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","6","Millions","2015","2015",502697.2,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","6","Millions","2015","2015",504794.5,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","6","Millions","2015","2015",511267.7,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","6","Millions","2015","2015",516200.9,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","6","Millions","2015","2015",517370.5,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","6","Millions","2015","2015",518585.7,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","6","Millions","2015","2015",524171.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","6","Millions","2015","2015",520420.4,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","6","Millions","2015","2015",528049.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","6","Millions","2015","2015",530785.8,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","6","Millions","2015","2015",533354,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","6","Millions","2015","2015",534017.4,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","6","Millions","2015","2015",535354.7,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","6","Millions","2015","2015",530926,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","6","Millions","2015","2015",489142.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","6","Millions","2015","2015",522891.9,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","USD","US Dollar","6","Millions","2015","2015",524578.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","6","Millions","2015","2015",530963,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","6","Millions","2015","2015",536057.1,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","6","Millions","2015","2015",547710.3,,
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1960-Q1","Q1-1960","USD","US Dollar","6","Millions","2015","2015",156726.7,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1960-Q2","Q2-1960","USD","US Dollar","6","Millions","2015","2015",159904.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1960-Q3","Q3-1960","USD","US Dollar","6","Millions","2015","2015",165766.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1960-Q4","Q4-1960","USD","US Dollar","6","Millions","2015","2015",165839.6,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1961-Q1","Q1-1961","USD","US Dollar","6","Millions","2015","2015",171514.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1961-Q2","Q2-1961","USD","US Dollar","6","Millions","2015","2015",173839.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1961-Q3","Q3-1961","USD","US Dollar","6","Millions","2015","2015",175998.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1961-Q4","Q4-1961","USD","US Dollar","6","Millions","2015","2015",179444.9,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1962-Q1","Q1-1962","USD","US Dollar","6","Millions","2015","2015",180477.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1962-Q2","Q2-1962","USD","US Dollar","6","Millions","2015","2015",182562.3,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1962-Q3","Q3-1962","USD","US Dollar","6","Millions","2015","2015",185064.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1962-Q4","Q4-1962","USD","US Dollar","6","Millions","2015","2015",186258.9,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1963-Q1","Q1-1963","USD","US Dollar","6","Millions","2015","2015",184572.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1963-Q2","Q2-1963","USD","US Dollar","6","Millions","2015","2015",191651.2,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1963-Q3","Q3-1963","USD","US Dollar","6","Millions","2015","2015",195922.6,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1963-Q4","Q4-1963","USD","US Dollar","6","Millions","2015","2015",198051.2,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1964-Q1","Q1-1964","USD","US Dollar","6","Millions","2015","2015",198298.3,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1964-Q2","Q2-1964","USD","US Dollar","6","Millions","2015","2015",205290.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1964-Q3","Q3-1964","USD","US Dollar","6","Millions","2015","2015",204169.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1964-Q4","Q4-1964","USD","US Dollar","6","Millions","2015","2015",202921.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1965-Q1","Q1-1965","USD","US Dollar","6","Millions","2015","2015",207965.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1965-Q2","Q2-1965","USD","US Dollar","6","Millions","2015","2015",208216.9,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1965-Q3","Q3-1965","USD","US Dollar","6","Millions","2015","2015",210423.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1965-Q4","Q4-1965","USD","US Dollar","6","Millions","2015","2015",209872.6,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1966-Q1","Q1-1966","USD","US Dollar","6","Millions","2015","2015",207047.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1966-Q2","Q2-1966","USD","US Dollar","6","Millions","2015","2015",217669.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1966-Q3","Q3-1966","USD","US Dollar","6","Millions","2015","2015",214935.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1966-Q4","Q4-1966","USD","US Dollar","6","Millions","2015","2015",217408.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1967-Q1","Q1-1967","USD","US Dollar","6","Millions","2015","2015",223506.9,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1967-Q2","Q2-1967","USD","US Dollar","6","Millions","2015","2015",221318.3,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1967-Q3","Q3-1967","USD","US Dollar","6","Millions","2015","2015",218744.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1967-Q4","Q4-1967","USD","US Dollar","6","Millions","2015","2015",219866.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1968-Q1","Q1-1968","USD","US Dollar","6","Millions","2015","2015",223359.4,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1968-Q2","Q2-1968","USD","US Dollar","6","Millions","2015","2015",224595.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1968-Q3","Q3-1968","USD","US Dollar","6","Millions","2015","2015",230798.3,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1968-Q4","Q4-1968","USD","US Dollar","6","Millions","2015","2015",236411.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1969-Q1","Q1-1969","USD","US Dollar","6","Millions","2015","2015",230753,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1969-Q2","Q2-1969","USD","US Dollar","6","Millions","2015","2015",238872.2,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1969-Q3","Q3-1969","USD","US Dollar","6","Millions","2015","2015",248805.9,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1969-Q4","Q4-1969","USD","US Dollar","6","Millions","2015","2015",248250.2,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1970-Q1","Q1-1970","USD","US Dollar","6","Millions","2015","2015",253205.7,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1970-Q2","Q2-1970","USD","US Dollar","6","Millions","2015","2015",256209.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1970-Q3","Q3-1970","USD","US Dollar","6","Millions","2015","2015",259788.4,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1970-Q4","Q4-1970","USD","US Dollar","6","Millions","2015","2015",260840.6,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1971-Q1","Q1-1971","USD","US Dollar","6","Millions","2015","2015",263747.8,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1971-Q2","Q2-1971","USD","US Dollar","6","Millions","2015","2015",267942.5,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1971-Q3","Q3-1971","USD","US Dollar","6","Millions","2015","2015",269596.9,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1971-Q4","Q4-1971","USD","US Dollar","6","Millions","2015","2015",271618.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1972-Q1","Q1-1972","USD","US Dollar","6","Millions","2015","2015",274110,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1972-Q2","Q2-1972","USD","US Dollar","6","Millions","2015","2015",274892.2,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1972-Q3","Q3-1972","USD","US Dollar","6","Millions","2015","2015",277204.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1972-Q4","Q4-1972","USD","US Dollar","6","Millions","2015","2015",282098,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1973-Q1","Q1-1973","USD","US Dollar","6","Millions","2015","2015",283503.1,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1973-Q2","Q2-1973","USD","US Dollar","6","Millions","2015","2015",283253.9,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1973-Q3","Q3-1973","USD","US Dollar","6","Millions","2015","2015",285870.4,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1973-Q4","Q4-1973","USD","US Dollar","6","Millions","2015","2015",290909.6,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1974-Q1","Q1-1974","USD","US Dollar","6","Millions","2015","2015",295159.7,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1974-Q2","Q2-1974","USD","US Dollar","6","Millions","2015","2015",296052.6,"E","Estimated value"
"CHE","Switzerland","B1_GE","Gross domestic product - expenditure approach","VPVOBARSA","US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted","Q","Quarterly","1974-Q3","Q3-1974","USD","US Dollar","6","Millions","2015","2015",288874.6,"E","Estimated value"
