Date,AUD,CAD,FRF,DEM,ITL,NZD,SEK,GBP,JPY,USD,NOK
2006-11-20,6.3,4.17,3.39,3.5,,,2.92,4.98,0.45,4.95,3.5
2006-11-21,6.3,4.17,3.42,3.5,,,2.92,4.98,0.45,4.94,3.52
2006-11-22,6.3,4.18,3.46,,,,2.92,4.98,,4.92,3.53
2006-11-23,6.31,4.18,3.46,,,,2.93,4.99,,,3.55
2006-11-24,6.31,4.17,3.46,3.53,,,2.93,4.99,0.44,4.91,3.56
2006-11-27,6.31,4.18,3.45,3.53,,,2.93,4.99,0.44,4.92,3.56
2006-11-28,6.31,4.18,3.46,3.53,,,2.92,4.99,0.44,4.91,3.57
2006-11-29,6.31,4.18,3.46,3.58,,,2.93,5,0.46,4.91,3.57
2006-11-30,6.31,4.17,3.47,3.57,3.6,6.78,2.93,5.01,0.46,4.9,3.58
2006-12-01,6.31,4.15,3.47,3.57,,,2.94,5.03,0.47,4.9,3.58
2006-12-04,6.3,4.15,3.46,3.57,,,2.94,5.03,0.47,4.88,3.58
2006-12-05,6.3,4.15,3.48,3.57,,,2.94,5.03,0.49,4.86,3.58
2006-12-06,6.3,4.15,3.5,3.62,,,2.93,5.03,0.51,4.86,3.57
2006-12-07,6.31,4.16,3.51,3.62,,,2.91,5.03,0.53,4.85,3.59
2006-12-08,6.31,4.17,3.5,3.62,,,2.95,5.03,0.52,4.84,3.64
2006-12-11,6.32,4.17,3.49,3.59,,,2.97,5.03,0.52,4.81,3.64
2006-12-12,6.32,4.17,3.51,3.51,,,3,5.03,0.48,4.81,3.66
2006-12-13,6.32,4.17,3.5,3.55,,,2.98,5.05,0.46,4.82,3.69
2006-12-14,6.32,4.17,3.48,3.54,,,2.99,5.05,0.47,4.83,3.7
2006-12-15,6.33,4.16,3.49,3.54,,,2.99,5.05,0.47,4.79,3.67
2006-12-18,6.33,4.16,3.49,3.59,,,3,5.06,0.47,4.84,3.66
2006-12-19,6.33,4.16,3.47,3.5,,,3,5.06,0.44,4.84,3.67
2006-12-20,6.33,4.16,3.48,3.58,,,3,5.06,0.46,4.84,3.63
2006-12-21,6.33,4.16,3.47,3.58,,,3.08,5.06,0.46,4.84,3.6
2006-12-22,6.33,4.16,3.49,3.58,,,3.08,5.06,0.46,4.86,3.57
2006-12-25,,,,3.58,,,,,0.46,,
2006-12-26,,,,3.43,,,,,0.47,4.87,
2006-12-27,6.34,4.16,3.46,3.57,,,3.09,5.06,0.47,4.85,3.61
2006-12-28,6.34,4.16,3.46,3.57,,,3.1,5.08,0.47,4.87,3.66
2006-12-29,6.35,4.15,3.53,3.57,3.71,7.25,3.1,5.08,0.46,4.89,3.63
2007-01-01,,,,3.57,,,,,0.46,,
2007-01-02,6.34,4.15,3.53,3.46,,,3.11,5.08,0.46,4.94,3.7
2007-01-03,6.35,4.15,3.56,3.46,,,3.2,5.09,0.46,4.92,3.65
2007-01-04,6.35,4.14,3.57,3.57,,,3.2,5.09,0.5,4.91,3.67
2007-01-05,6.35,4.17,3.58,3.61,,,3.18,5.1,0.53,4.92,3.7
2007-01-08,6.36,4.17,3.58,3.62,,,3.2,5.11,0.53,4.95,3.69
2007-01-09,6.36,4.16,3.59,3.56,,,3.2,5.11,0.52,4.95,3.64
2007-01-10,6.36,4.15,3.6,3.56,,,3.2,5.13,0.52,4.96,3.63
2007-01-11,6.38,4.15,3.56,3.62,,,3.2,5.13,0.52,4.98,3.7
2007-01-12,6.4,4.15,3.55,3.66,,,3.2,5.28,0.52,4.96,3.67
2007-01-15,6.4,4.15,3.58,,,,3.2,5.31,0.54,,3.68
2007-01-16,6.39,4.15,3.59,3.67,,,3.21,5.31,0.56,4.98,3.69
2007-01-17,6.4,4.15,3.58,3.67,,,3.22,5.32,0.47,4.99,3.69
2007-01-18,6.4,4.15,3.6,3.67,,,3.23,5.34,0.46,4.99,3.7
2007-01-19,6.4,4.15,3.58,3.67,,,3.22,5.36,0.46,5.01,3.72
2007-01-22,6.4,4.15,3.61,3.67,,,3.23,5.37,0.44,5,3.71
2007-01-23,6.39,4.16,3.61,3.63,,,3.23,5.38,0.44,5.01,3.78
2007-01-24,6.31,4.16,3.6,3.67,,,3.25,5.38,0.45,5,3.83
2007-01-25,6.31,4.16,3.58,3.68,,,3.24,5.34,0.44,5.01,3.89
2007-01-26,,4.17,3.6,3.68,,,3.24,5.35,0.44,5,3.9
2007-01-29,6.31,4.17,3.61,3.68,,,3.25,5.35,0.44,5.01,3.93
2007-01-30,6.31,4.17,3.65,3.63,,,3.26,5.35,0.44,5,3.94
2007-01-31,6.31,4.17,3.64,3.68,3.86,7.18,3.26,5.3,0.45,4.99,3.93
2007-02-01,6.31,4.18,3.65,3.73,,,3.27,5.3,0.46,5,3.97
2007-02-02,6.32,4.17,3.66,3.68,,,3.27,5.3,0.46,5.01,3.94
2007-02-05,6.31,4.16,3.65,3.73,,,3.32,5.3,0.46,5.02,3.92
2007-02-06,6.31,4.17,3.65,3.68,,,3.32,5.37,0.48,5.01,3.95
2007-02-07,6.3,4.17,3.66,3.68,,,3.32,5.39,0.48,5.02,3.95
2007-02-08,6.31,4.17,3.66,3.74,,,3.33,5.39,0.47,5.03,3.95
2007-02-09,6.31,4.18,3.66,3.74,,,3.32,5.34,0.47,5.02,3.97
2007-02-12,6.31,4.18,3.65,3.71,,,3.31,5.34,0.47,5.04,4
2007-02-13,6.31,4.18,3.64,3.76,,,3.31,5.35,0.48,5.03,4
2007-02-14,6.31,4.17,3.68,3.76,,,3.31,5.3,0.5,5.02,3.99
2007-02-15,6.31,4.17,3.68,3.72,,,3.29,5.3,0.5,5.03,3.99
2007-02-16,6.31,4.18,3.68,3.72,,,3.29,5.29,0.5,5.04,4.06
2007-02-19,6.31,4.18,3.69,3.68,,,3.28,5.3,0.5,,4.04
2007-02-20,6.31,4.19,3.69,3.69,,,3.28,5.3,0.5,5.05,4.09
2007-02-21,6.31,4.19,3.69,3.69,,,3.27,5.31,0.56,5.04,4.07
2007-02-22,6.31,4.2,3.69,3.69,,,3.29,5.3,0.61,5.05,4.07
2007-02-23,6.31,4.2,3.69,3.7,,,3.27,5.3,0.61,5.05,4.08
2007-02-26,6.31,4.19,3.71,3.7,,,3.27,5.3,0.61,5.05,4.08
2007-02-27,6.31,4.19,3.7,3.73,,,3.27,5.3,0.61,4.99,4.12
2007-02-28,6.31,4.19,3.72,3.73,3.97,7.15,3.27,5.29,0.62,5.01,4.14
2007-03-01,6.31,4.19,3.71,3.74,,,3.27,5.3,0.62,5,4.1
2007-03-02,6.31,4.19,3.7,3.74,,,3.27,5.3,0.62,4.98,4.13
2007-03-05,6.3,4.18,3.72,3.73,,,3.28,5.29,0.62,4.97,4.16
2007-03-06,6.3,4.19,3.71,3.75,,,3.27,5.3,0.62,4.99,4.15
2007-03-07,6.31,4.18,3.73,3.75,,,3.27,5.3,0.61,4.97,4.19
2007-03-08,6.31,4.17,3.74,3.76,,,3.27,5.3,0.61,4.95,4.16
2007-03-09,6.31,4.18,3.76,3.76,,,3.26,5.3,0.61,4.96,4.25
2007-03-12,6.31,4.18,3.69,3.76,,,3.27,5.3,0.62,4.96,4.26
2007-03-13,6.31,4.16,3.73,3.76,,,3.26,5.3,0.62,4.94,4.28
2007-03-14,6.31,4.16,3.75,3.76,,,3.26,5.3,0.62,4.92,4.31
2007-03-15,6.32,4.16,3.77,3.77,,,3.26,5.3,0.62,4.91,4.2
2007-03-16,6.36,4.16,3.76,3.76,,,3.24,5.3,0.62,4.9,4.17
2007-03-19,6.4,4.16,3.77,3.76,,,3.24,5.29,0.62,4.93,4.18
2007-03-20,6.43,4.17,3.76,3.77,,,3.24,5.33,0.63,4.92,4.21
2007-03-21,6.45,4.17,3.77,3.77,,,3.24,5.33,,4.91,4.24
2007-03-22,6.45,4.17,3.76,3.77,,,3.24,5.34,0.63,4.92,4.29
2007-03-23,6.46,4.17,3.76,3.77,,,3.24,5.34,0.63,4.94,4.29
2007-03-26,6.47,4.17,3.71,3.77,,,3.26,5.35,0.62,4.93,4.3
2007-03-27,6.47,4.17,3.75,3.78,,,3.27,5.36,0.62,4.93,4.34
2007-03-28,6.46,4.16,3.8,3.78,,,3.26,5.37,0.61,4.92,4.33
2007-03-29,6.46,4.17,,3.78,,,3.27,5.37,0.61,4.91,4.33
2007-03-30,6.46,4.17,3.8,3.78,3.96,7.25,3.27,5.38,0.6,4.9,4.27
2007-04-02,6.5,4.16,3.79,3.78,,,3.27,5.39,0.6,4.91,4.27
2007-04-03,6.5,4.16,3.79,3.83,,,3.27,5.4,0.6,4.91,4.28
2007-04-04,6.4,4.16,3.79,3.84,,,3.28,5.41,0.6,4.92,4.3
2007-04-05,6.4,4.16,3.78,3.83,,,3.27,5.41,0.6,4.9,
2007-04-06,,,,,,,,,0.6,4.91,
2007-04-09,,4.17,,,,,,,0.6,4.89,
2007-04-10,6.42,4.17,3.81,3.85,,,3.28,5.36,0.6,4.89,4.32
2007-04-11,6.42,4.17,3.85,3.85,,,3.28,5.36,0.6,4.9,4.31
2007-04-12,6.44,4.16,3.86,3.86,,,3.27,5.36,0.6,4.89,4.33
2007-04-13,6.45,4.16,3.85,3.85,,,3.28,5.36,0.6,4.88,4.35
2007-04-16,6.46,4.17,3.84,3.86,,,3.36,5.37,0.6,4.88,4.35
2007-04-17,6.46,4.16,3.84,3.86,,,3.38,5.43,0.6,4.87,4.37
2007-04-18,6.45,4.16,3.84,3.86,,,3.37,5.44,0.6,4.86,4.41
2007-04-19,6.44,4.16,3.84,3.86,,,3.38,5.44,0.6,4.85,4.4
2007-04-20,6.45,4.16,3.84,3.86,,,3.38,5.44,0.6,4.85,4.42
2007-04-23,6.43,4.16,3.8,3.86,,,3.37,5.45,0.6,4.85,4.42
2007-04-24,6.32,4.16,3.84,3.86,,,3.38,5.45,0.6,4.84,4.44
2007-04-25,,4.16,3.85,3.86,,,3.39,5.46,0.6,4.83,4.32
2007-04-26,6.32,4.16,3.86,3.86,,,3.39,5.48,0.6,4.82,4.31
2007-04-27,6.32,4.16,3.86,3.86,,,3.4,5.48,0.6,4.81,4.35
2007-04-30,6.31,4.16,3.89,3.87,3.78,7.35,3.41,5.48,,4.79,4.34
2007-05-01,6.31,4.16,,,,,,5.5,0.6,4.76,
2007-05-02,6.31,4.16,3.86,3.92,,,3.41,5.49,0.6,4.77,4.34
2007-05-03,6.31,4.16,3.9,3.92,,,3.4,5.51,,4.76,4.38
2007-05-04,6.31,4.16,3.87,3.92,,,3.33,5.51,,4.76,4.33
2007-05-07,6.31,4.16,3.94,3.91,,,3.33,,0.6,4.77,4.35
2007-05-08,6.31,4.16,3.94,3.93,,,3.33,5.52,0.6,4.76,4.35
2007-05-09,6.31,4.16,3.91,3.93,,,3.33,5.54,0.6,4.74,4.36
2007-05-10,6.32,4.15,3.92,3.93,,,3.31,5.54,0.6,4.73,4.36
2007-05-11,6.32,4.15,3.92,3.93,,,3.32,5.53,0.6,4.73,4.33
2007-05-14,6.32,4.15,3.92,3.93,,,3.44,5.54,0.6,4.73,4.37
2007-05-15,6.32,4.16,3.91,3.93,,,3.44,5.53,0.6,4.7,4.4
2007-05-16,6.31,4.16,3.9,3.94,,,3.44,5.53,0.6,4.62,4.4
2007-05-17,6.31,4.17,,,,,,5.51,0.6,4.68,
2007-05-18,6.32,4.17,3.91,,,,3.45,5.52,0.6,4.7,4.41
2007-05-21,6.31,,3.95,3.95,,,3.44,5.51,0.59,4.76,4.43
2007-05-22,6.31,4.18,3.92,3.94,,,3.44,5.53,0.59,4.79,4.43
2007-05-23,6.32,4.18,3.96,3.95,,,3.45,5.55,0.59,4.77,4.47
2007-05-24,6.32,4.18,3.96,3.95,,,3.45,5.55,0.6,4.77,4.42
2007-05-25,6.32,4.18,4,3.96,,,3.44,5.58,0.6,4.75,4.48
2007-05-28,6.32,4.18,,,,,3.44,,0.6,,
2007-05-29,6.32,4.29,3.97,3.96,,,3.44,5.57,0.6,4.76,4.51
2007-05-30,6.32,4.29,3.96,3.96,,,3.44,5.58,0.6,4.71,4.54
2007-05-31,6.32,4.29,3.96,3.96,4.07,7.43,3.43,5.59,0.6,4.6,4.54
2007-06-01,6.32,4.3,3.99,3.99,,,3.43,5.57,0.6,4.66,4.5
2007-06-04,6.33,4.3,3.9,3.99,,,3.44,5.6,0.6,4.68,4.54
2007-06-05,6.33,4.3,3.93,4,,,3.43,5.61,0.6,4.7,4.54
2007-06-06,6.37,4.3,3.98,3.99,,,,5.61,0.61,4.67,4.55
2007-06-07,6.41,4.3,3.98,4,,,3.44,5.61,0.61,4.67,4.56
2007-06-08,6.41,4.3,3.99,4,,,3.44,5.58,0.61,4.64,4.56
2007-06-11,,4.3,4.01,4,,,3.44,5.57,0.61,4.6,4.62
2007-06-12,6.39,4.36,4,4,,,3.43,5.6,0.61,4.59,4.59
2007-06-13,6.4,4.36,4,4.01,,,3.43,5.61,0.62,4.53,4.56
2007-06-14,6.36,4.36,4,4.01,,,3.43,5.6,0.62,4.52,4.6
2007-06-15,6.36,4.36,4,4.01,,,3.42,5.62,0.63,4.43,4.63
2007-06-18,6.36,4.35,4,4.01,,,3.42,5.6,0.63,4.51,4.51
2007-06-19,6.36,4.36,4,4.02,,,3.42,5.63,0.63,4.52,4.49
2007-06-20,6.36,4.36,4.01,4.01,,,3.46,5.66,0.63,4.61,4.51
2007-06-21,6.37,4.36,4.03,4.02,,,3.5,5.7,0.63,4.57,4.45
2007-06-22,6.37,4.35,4.01,4.01,,,,5.7,0.63,4.59,4.54
2007-06-25,6.37,4.35,4.01,4.01,,,3.5,5.71,0.63,4.69,4.48
2007-06-26,6.37,4.42,4.01,4.01,,,3.49,5.71,0.64,4.69,4.48
2007-06-27,6.37,4.42,4.01,4.01,,,3.5,5.73,0.64,4.64,4.55
2007-06-28,6.37,4.43,3.99,4.01,,,3.5,5.76,0.64,4.64,4.56
2007-06-29,6.39,4.43,4.03,4.01,4.06,7.84,3.5,5.76,0.65,4.68,4.57
2007-07-02,6.38,,4.03,4.01,,,3.5,5.77,0.65,4.81,4.6
2007-07-03,6.37,4.42,3.99,4,,,3.5,5.75,0.65,4.81,4.58
2007-07-04,6.37,4.42,4.03,4.05,,,3.5,5.76,0.65,,4.56
2007-07-05,6.38,4.44,4.04,4.05,,,3.5,5.77,0.65,4.81,4.54
2007-07-06,6.38,4.45,4.04,4.06,,,3.52,5.79,0.65,4.81,4.55
2007-07-09,6.38,4.45,4.05,4.06,,,3.55,5.78,0.65,4.83,4.58
2007-07-10,6.38,4.5,4.04,4.06,,,3.54,5.78,0.65,4.81,4.6
2007-07-11,6.37,4.51,4.04,4.06,,,3.55,5.78,0.65,4.81,4.61
2007-07-12,6.37,4.51,4.03,4.07,,,3.55,5.78,0.66,4.83,4.58
2007-07-13,6.37,4.51,4.05,4.06,,,3.54,5.78,0.66,4.83,4.61
2007-07-16,6.37,4.5,4,4.06,,,3.54,5.78,,4.84,4.64
2007-07-17,6.37,4.49,4.03,4.06,,,3.53,5.8,0.66,4.82,4.63
2007-07-18,6.37,4.49,4.07,4.06,,,3.53,5.81,0.66,4.82,4.62
2007-07-19,6.37,4.5,4.06,4.06,,,3.53,5.81,0.67,4.84,4.63
2007-07-20,6.37,4.49,4.06,4.06,,,3.53,5.81,0.67,4.83,4.66
2007-07-23,6.38,4.49,4.05,4.06,,,3.54,5.8,0.67,4.88,4.63
2007-07-24,6.39,4.57,4.07,4.06,,,3.52,5.81,0.67,4.88,4.64
2007-07-25,6.48,4.57,4.05,4.06,,,3.53,5.81,0.66,4.85,4.67
2007-07-26,6.49,4.56,4.1,4.06,,,3.53,5.81,0.67,4.78,4.66
2007-07-27,6.48,4.56,4.08,4.05,,,3.53,5.8,0.66,4.72,4.66
2007-07-30,6.49,4.56,4.09,4.06,,,3.54,5.83,0.66,4.82,4.67
2007-07-31,6.51,4.56,4.04,4.06,4.06,8.24,3.53,5.82,0.66,4.82,4.66
2007-08-01,6.47,4.54,4.06,4.06,,,3.53,5.84,0.66,4.75,4.7
2007-08-02,6.48,4.55,4.06,4.08,,,3.55,5.86,0.66,4.75,4.69
2007-08-03,6.5,4.55,4.05,4.08,,,3.55,5.86,0.66,4.72,4.74
2007-08-06,,,4.05,4.07,,,3.54,5.85,0.66,4.74,4.72
2007-08-07,6.51,4.61,4.08,4.07,,,3.55,5.86,0.66,4.8,4.69
2007-08-08,6.56,4.62,4.07,4.14,,,3.55,5.89,0.69,4.81,4.7
2007-08-09,6.57,4.53,4.08,4.11,,,3.55,5.9,0.71,4.67,4.71
2007-08-10,6.55,4.49,4.06,4.08,,,3.54,5.86,0.72,4.44,4.76
2007-08-13,6.56,4.44,4.07,4.09,,,3.51,5.88,0.71,4.61,4.73
2007-08-14,6.57,4.39,4.05,4.08,,,3.61,5.84,0.71,4.51,4.74
2007-08-15,6.56,4.36,4.05,,,,3.61,5.81,0.72,4.1,4.73
2007-08-16,6.55,4.27,4,4,,,3.6,5.75,0.72,3.69,4.69
2007-08-17,6.55,4.2,3.98,3.96,,,3.59,5.74,0.71,3.65,4.77
2007-08-20,6.56,4.16,3.98,3.96,,,3.59,5.75,0.71,3.08,4.78
2007-08-21,6.55,3.97,3.94,3.93,,,3.56,5.7,0.71,3.51,4.75
2007-08-22,6.56,3.96,4,3.97,,,3.59,5.71,0.71,3.58,4.78
2007-08-23,6.56,3.85,4,4.02,,,3.61,5.73,0.7,3.79,4.79
2007-08-24,6.56,3.79,3.95,3.99,,,3.61,5.71,0.69,4.13,4.74
2007-08-27,6.56,3.84,4,4,,,3.61,,0.69,4.5,4.76
2007-08-28,6.56,3.88,3.96,3.99,,,3.6,5.71,0.69,4.28,4.68
2007-08-29,6.56,3.83,3.94,3.97,,,3.6,5.69,0.69,3.88,4.66
2007-08-30,6.56,3.9,3.92,3.96,,,3.6,5.73,0.69,3.74,4.79
2007-08-31,6.56,3.99,3.92,3.96,3.97,7.88,3.61,5.71,0.69,3.91,4.68
2007-09-03,6.56,,3.95,3.97,,,3.66,5.75,0.68,,4.72
2007-09-04,6.57,4.08,3.98,4.02,,,3.65,5.75,0.68,4.35,4.79
2007-09-05,6.57,4.08,3.93,4.05,,,3.65,5.72,0.67,4.24,4.8
2007-09-06,6.56,4.04,3.95,4.01,,,3.65,5.67,0.67,4.18,4.88
2007-09-07,,3.99,3.95,4,3.82,,3.66,5.62,0.67,3.96,4.77
2007-09-10,6.55,3.95,3.98,4,,,3.65,5.57,0.65,3.86,4.81
2007-09-11,6.55,3.92,3.93,4.02,,,3.63,5.55,0.65,4,4.65
2007-09-12,6.55,3.88,3.95,4.01,,,3.63,5.53,0.64,3.93,4.73
2007-09-13,6.55,3.93,3.9,4,,,3.58,5.55,0.64,3.97,4.75
2007-09-14,6.55,3.98,3.9,4,,,3.58,5.55,0.64,3.9,4.75
2007-09-17,6.55,4.01,3.92,4,,,3.56,5.54,,4.05,4.88
2007-09-18,6.56,4.07,3.93,3.98,,,3.56,5.57,0.64,3.91,4.74
2007-09-19,6.56,4.06,3.9,3.97,,,3.57,5.54,0.64,3.83,4.87
2007-09-20,6.56,4.06,3.89,3.96,,,3.59,5.54,0.64,3.69,4.82
2007-09-21,6.56,4.02,3.83,3.97,,,3.59,5.54,0.64,3.64,4.76
2007-09-24,6.58,4,3.83,3.95,,,3.59,5.55,,3.76,4.79
2007-09-25,6.58,3.97,3.87,3.96,,,3.59,5.52,0.63,3.7,4.8
2007-09-26,6.58,3.97,3.93,3.95,,,3.62,5.61,0.63,3.64,4.85
2007-09-27,6.58,3.95,3.91,3.93,,,3.65,5.52,0.62,3.62,4.9
2007-09-28,6.59,3.96,3.9,3.93,,,3.65,5.48,0.62,3.72,4.85
2007-09-30,,,,,3.82,7.33,,,,,
2007-10-01,,3.99,3.9,3.92,,,3.65,5.43,0.62,3.83,4.96
2007-10-02,6.61,4.02,3.92,3.94,,,3.66,5.44,0.62,3.86,5.01
2007-10-03,6.62,3.98,,3.94,,,3.68,5.44,0.61,3.86,5.02
2007-10-04,6.63,3.91,3.9,3.93,,,3.71,5.51,0.61,3.85,5.03
2007-10-05,6.64,3.95,3.9,3.93,,,3.75,5.61,0.61,3.89,5.02
2007-10-08,6.66,,3.8,3.93,,,3.76,5.57,0.61,,4.99
2007-10-09,6.65,3.97,3.87,3.94,,,3.77,5.59,0.62,3.96,5.03
2007-10-10,6.65,3.97,3.89,3.93,,,3.78,5.64,0.62,3.95,5
2007-10-11,6.65,3.95,3.87,3.93,,,3.8,5.63,0.63,4.01,4.95
2007-10-12,6.65,3.95,3.89,3.94,,,3.8,5.64,0.63,4.09,5.03
2007-10-15,6.65,3.95,3.9,3.95,,,3.81,5.66,0.63,4.19,5.1
2007-10-16,6.66,3.92,3.9,3.94,,,3.81,5.64,0.63,4.14,5.1
2007-10-17,6.66,3.89,3.85,3.95,,,3.83,5.6,0.63,3.91,5.08
2007-10-18,6.66,3.87,3.9,3.94,,,3.82,5.57,0.63,3.66,5.08
2007-10-19,6.65,3.87,3.88,3.94,,,3.85,5.55,0.63,3.75,5.06
2007-10-22,6.67,3.86,3.82,3.94,,,3.85,5.5,0.62,3.9,5.01
2007-10-23,6.69,3.89,3.87,3.95,,,3.85,5.52,0.62,3.88,5.08
2007-10-24,6.76,3.88,3.88,3.95,,,3.86,5.51,0.62,3.75,5.09
2007-10-25,6.77,3.88,3.87,3.96,,,3.88,5.51,0.61,3.84,5.07
2007-10-26,6.78,3.91,3.85,3.96,,,3.9,5.5,0.61,3.86,5.03
2007-10-29,6.78,3.95,3.87,3.96,,,3.9,5.51,0.6,3.91,5.05
2007-10-30,6.79,3.95,3.87,3.97,,,3.93,5.53,0.6,3.86,5.04
2007-10-31,6.81,3.96,3.88,3.97,3.88,7.61,3.98,5.55,0.6,3.84,5.07
2007-11-01,6.85,3.96,,3.97,,,4,5.58,0.61,3.71,5.09
2007-11-02,6.84,3.95,3.95,3.97,,,4,5.55,0.61,3.52,5.04
2007-11-05,6.88,3.96,3.9,3.97,,,4,5.5,0.61,3.62,5.16
2007-11-06,6.87,3.97,3.9,3.99,,,4.01,5.49,0.6,3.66,5.15
2007-11-07,6.88,3.97,3.94,3.99,,,4,5.46,0.6,3.4,5.1
2007-11-08,6.86,3.96,3.93,3.99,,,4.01,5.43,0.6,3.3,5.12
2007-11-09,6.87,3.96,3.93,3.98,,,4,5.41,0.6,3.19,5.1
2007-11-12,6.85,,3.95,3.98,,,3.99,5.41,0.6,,5.12
2007-11-13,6.85,4,3.91,3.98,,,4,5.43,0.6,3.41,5.11
2007-11-14,6.85,4,3.95,3.98,,,4.01,5.42,0.6,3.33,5.08
2007-11-15,6.86,3.97,3.9,3.99,,,4.04,5.37,0.6,3.22,5.11
2007-11-16,6.84,3.97,3.95,3.99,,,4.04,5.36,0.6,3.32,5.09
2007-11-19,6.85,3.95,3.94,3.99,,,4.03,5.37,0.59,3.32,5.13
2007-11-20,6.84,3.92,3.95,3.98,,,4.01,5.34,0.59,3.17,5.13
2007-11-21,6.84,3.97,3.95,3.98,,,4.02,5.34,0.59,3.02,5.15
2007-11-22,6.83,3.91,3.95,3.98,,,4.02,5.32,0.59,,5.17
2007-11-23,6.83,3.9,3.94,3.99,,,4.03,5.31,0.59,3.15,5.21
2007-11-26,6.84,3.92,3.94,3.96,,,4.03,5.32,0.59,3.06,5.12
2007-11-27,6.84,3.89,3.9,3.95,,,4.03,5.33,0.59,3.08,5.14
2007-11-28,6.85,3.91,3.92,3.94,,,4.05,5.39,0.59,2.98,5.14
2007-11-29,6.86,3.89,3.92,3.94,,,4.05,5.38,0.59,2.92,5.16
2007-11-30,6.86,3.91,3.9,3.93,3.95,7.65,4.05,5.38,0.59,3.08,5.19
2007-12-03,6.86,3.91,3.88,3.94,,,4.06,5.37,0.59,2.99,5.17
2007-12-04,6.86,3.8,3.92,3.95,,,4.06,5.37,0.59,3,5.18
2007-12-05,6.84,3.81,3.93,3.95,,,4.05,5.29,0.59,3,5.19
2007-12-06,6.84,3.84,3.82,3.95,,,4.07,5.27,0.59,3.02,5.23
2007-12-07,6.84,3.86,3.82,3.94,,,4.07,5.34,0.59,3.04,5.21
2007-12-10,6.85,3.85,3.85,3.92,,,4.09,5.34,0.59,2.98,5.22
2007-12-11,6.86,3.85,3.8,3.92,,,4.09,5.36,0.59,2.87,5.35
2007-12-12,6.86,3.86,3.8,3.89,,,4.11,5.35,0.59,2.81,5.35
2007-12-13,6.86,3.86,3.83,3.89,,,4.12,5.35,0.59,2.8,5.26
2007-12-14,6.87,3.86,3.83,3.88,,,4.11,5.35,0.59,2.81,5.18
2007-12-17,6.86,3.85,3.8,3.87,,,4.19,5.35,0.6,3.01,5.11
2007-12-18,6.86,3.83,3.75,3.76,,,4.2,5.33,0.6,2.98,4.95
2007-12-19,6.86,3.8,3.85,3.76,,,4.18,5.27,0.59,2.85,4.86
2007-12-20,6.87,3.81,3.77,3.8,,,4.18,5.27,0.59,2.85,4.58
2007-12-21,6.87,3.86,3.77,3.8,,,4.18,5.26,0.59,2.92,4.6
2007-12-24,6.88,3.86,3.74,3.78,,,,5.26,0.59,3.26,
2007-12-25,,,,3.78,,,,,0.59,,
2007-12-26,,,,3.78,,,,,0.6,3.24,
2007-12-27,6.89,3.85,3.75,3.79,,,4.18,5.24,0.6,3.09,4.79
2007-12-28,6.88,3.83,3.9,3.8,,,4.18,5.24,0.6,3.1,4.75
2007-12-31,6.88,3.82,3.95,3.79,3.74,7.67,,5.23,,3.29,4.87
2008-01-01,,,,3.79,,,,,,,
2008-01-02,6.88,3.78,3.9,3.9,,,4.17,5.21,,3.18,4.99
2008-01-03,6.87,3.76,3.9,3.92,,,4.18,5.13,,3.16,5.01
2008-01-04,6.86,3.74,3.93,3.9,,,4.18,5.16,0.59,3.12,4.89
2008-01-07,6.86,3.76,3.9,3.94,,,4.19,5.11,0.59,3.19,5.07
2008-01-08,6.87,3.74,3.96,3.97,,,4.19,5.09,0.59,3.17,5.04
2008-01-09,6.88,3.73,3.92,3.98,,,4.18,5.05,0.59,3.14,5.02
2008-01-10,6.9,3.69,3.93,3.97,,,4.19,5.03,0.59,3.16,5.09
2008-01-11,6.89,3.63,3.95,3.97,,,4.18,5.1,0.59,3.02,5.16
2008-01-14,6.88,3.59,3.95,3.96,,,4.13,5,0.59,3.11,5.16
2008-01-15,6.89,3.59,3.94,3.94,,,4.1,5,0.59,3.09,5.18
2008-01-16,6.89,3.58,3.89,3.92,,,4.09,4.97,0.58,3.06,5.17
2008-01-17,6.89,3.56,3.9,3.92,,,4.07,5.01,0.58,3,5.19
2008-01-18,6.88,3.54,3.9,3.92,,,4.08,5.03,0.58,2.79,5.2
2008-01-21,6.91,3.49,3.87,3.9,,,4.07,4.96,0.58,,5.21
2008-01-22,6.85,3.44,3.85,3.84,,,4.05,4.84,0.57,2.3,5.22
2008-01-23,6.92,3.41,3.8,3.81,,,4.03,4.87,0.57,2.16,5.2
2008-01-24,6.95,3.41,3.9,3.89,,,4.05,4.93,0.57,2.32,5.26
2008-01-25,6.98,3.41,3.9,3.91,,,4.05,5,0.57,2.25,5.26
2008-01-28,,3.41,3.8,3.9,,,4.05,4.97,0.56,2.29,5.24
2008-01-29,7,3.41,3.85,3.91,,,4.06,4.99,0.56,2.23,5.27
2008-01-30,7,3.41,3.86,3.91,,,4.07,4.98,0.56,2.16,5.28
2008-01-31,7.01,3.38,3.85,3.9,3.9,8.09,4.06,4.93,0.56,1.92,5.25
2008-02-01,7.04,3.34,3.85,3.9,,,4.06,4.92,0.56,2.06,5.25
2008-02-04,7.09,3.35,3.9,3.88,,,4.09,4.93,0.56,2.22,5.26
2008-02-05,7.1,3.32,3.84,3.89,,,4.08,4.93,0.56,2.14,5.27
